#
# U.S. Geological Survey
# National Water Information System
# Retrieved: 2022-10-03 18:36:03 EDT      (sdww02)
#
# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Further Descriptions of the parameter_cd column can be found at:
# https://waterdata.usgs.gov/nwis/pmcodes
# Further Descriptions of codes in the result_cd column can be found at:
# https://waterdata.usgs.gov/nwis/help?codes_help#surface_water
#
# This information includes the following fields:
#
#  agency_cd    Agency Code
#  station_nm   Station Name
#  site_no      USGS station number
#  ts_id        TimeSeries ID
#  parameter_cd Parameter Code
#  result_dt    Date that the result was taken
#  result_tz_cd Time datum
#  result_va    Current value
#  result_cd    Code to show data quality
#  result_md    Date the result was modified in the NWIS database
#
agency_cd	site_no	station_nm	ts_id	parameter_cd	result_dt	result_tz_cd	result_va	result_cd	result_md
USGS	02294261	LAKE PARKER OUTLET AT COMBEE SETTLEMENT FL	220838	00060	2022-10-03 17:30:00	EDT	50.7		2022-10-03 17:42:03
USGS	02294290	SADDLE CREEK AT STATE HWY 570 NEAR EATON PARK FL	31602	00060	2022-10-03 17:15:00	EDT	455		2022-10-03 17:40:03
USGS	02294330	LAKE LENA RUN NEAR AUBURNDALE FL	31609	00060	2022-10-03 18:00:00	EDT	93.0		2022-10-03 18:12:03
USGS	02294405	BANANA-HANCOCK CANAL NR HIGHLAND CITY, FL	31612	00060	2022-10-03 18:15:00	EDT	82.6		2022-10-03 18:21:14
USGS	02294650	PEACE RIVER AT SR 60 AT BARTOW, FL	31619	00060	2022-10-03 18:15:00	EDT	3730		2022-10-03 18:21:53
USGS	02294655	PEACE RIVER NEAR BARTOW FL	167109	00060	2022-10-03 18:15:00	EDT	2810		2022-10-03 18:30:04
USGS	02294747	SIXMILE CREEK AT BARTOW FL	167115	00060	2022-10-03 18:15:00	EDT	154		2022-10-03 18:26:03
USGS	02294759	PHOSPHATE MINE OUTFALL CS-8 NEAR BARTOW FL	167140	00060	2022-09-29 17:30:00	EDT	154		2022-09-30 01:04:34
USGS	02294760	BARBER BRANCH NEAR HOMELAND FL	167143	00060	2022-10-03 18:00:00	EDT	95.4		2022-10-03 18:04:53
USGS	02294775	PEACE RIVER AT CLEAR SPRINGS NEAR BARTOW FL	167146	00060	2022-10-03 18:00:00	EDT	3070		2022-10-03 18:05:03
USGS	02294781	PEACE RIVER NEAR HOMELAND FL	167149	00060	2022-10-03 18:15:00	EDT	2540		2022-10-03 18:23:12
USGS	02294898	PEACE RIVER AT FORT MEADE FL	31624	00060	2022-10-03 18:15:00	EDT	2690		2022-10-03 18:22:03
USGS	02295013	BOWLEGS CREEK NEAR FORT MEADE FL	167151	00060	2022-10-03 17:45:00	EDT	418		2022-10-03 17:47:55
USGS	02295163	WHIDDEN CREEK NEAR FORT MEADE FL	31630	00060	2022-08-26 22:30:00	EDT	40.0		2022-08-30 10:28:05
USGS	02295194	PEACE RIVER AT BOWLING GREEN FL	31632	00060	2022-10-03 17:30:00	EDT	4640		2022-10-03 17:41:43
USGS	02295420	PAYNE CREEK NEAR BOWLING GREEN FL	31635	00060	2022-10-03 18:00:00	EDT	1570		2022-10-03 18:12:03
USGS	02295520	LITTLE CHARLIE CREEK NEAR BOWLING GREEN FL	31643	00060	2022-10-03 18:00:00	EDT	152		2022-10-03 18:11:54
USGS	02295580	LITTLE CHARLIE CREEK NEAR MOUTH NEAR WAUCHULA FL	31647	00060	2022-10-03 18:15:00	EDT	525		2022-10-03 18:23:45
USGS	02295637	PEACE RIVER AT US 17 AT ZOLFO SPRINGS, FL	31648	00060	2022-10-03 17:30:00	EDT	7320		2022-10-03 17:42:03
USGS	02296260	CHARLIE CREEK NEAR CREWSVILLE FL	31652	00060	2022-10-03 17:45:00	EDT	2520		2022-10-03 17:59:42
USGS	02296389	OAK CREEK NEAR GARDNER FL	274458	00060	2022-10-03 18:00:00	EDT	900		2022-10-03 18:17:54
USGS	02296500	CHARLIE CREEK NEAR GARDNER FL	31655	00060	2022-10-03 18:00:00	EDT	6510		2022-10-03 18:12:03
USGS	02296750	PEACE RIVER AT SR 70 AT ARCADIA, FL	31658	00060	2022-10-03 17:30:00	EDT	32300		2022-10-03 17:42:03
USGS	02297100	JOSHUA CREEK AT NOCATEE FL	31662	00060	2022-10-03 18:15:00	EDT	2480		2022-10-03 18:20:54
USGS	02297155	HORSE CREEK NEAR MYAKKA HEAD FL	31673	00060	2022-10-03 18:00:00	EDT	579		2022-10-03 18:03:45
USGS	02297251	HORSE CREEK NEAR LIMESTONE FL	255761	00060	2022-10-03 17:45:00	EDT	1580		2022-10-03 17:54:54
USGS	02297310	HORSE CREEK AT SR 72 NEAR ARCADIA, FL	31676	00060	2022-10-03 17:30:00	EDT	3580		2022-10-03 17:41:04
USGS	02297600	SHELL CREEK AT CIRCLE K GROVES NEAR FT OGDEN FL	31698	00060	2022-09-28 15:45:00	EDT	1650		2022-09-28 16:42:03
USGS	02297635	SHELL CREEK ON CR 764 NEAR PUNTA GORDA FL	31704	00060	2022-10-03 17:45:00	EDT	668		2022-10-03 18:10:54
USGS	02298110	PRAIRIE CREEK UPSTREAM OF SR 31 NEAR FT OGDEN FL	31706	00060	2022-09-28 16:15:00	EDT	1110		2022-09-30 08:55:24
USGS	02298123	PRAIRIE CREEK NEAR FORT OGDEN FL	31708	00060	2022-10-03 18:00:00	EDT	2690		2022-10-03 18:12:03
USGS	02298170	PRAIRIE CREEK ON CR 764 NEAR PUNTA GORDA FL	31719	00060	2022-10-03 17:45:00	EDT	2520		2022-10-03 18:10:54
USGS	02298202	SHELL CREEK NEAR PUNTA GORDA FL	31720	00060	2022-10-03 18:00:00	EDT	2900		2022-10-03 18:08:56
USGS	02298488	MYAKKA RIVER UPST FROM YOUNGS CK NR MYAKKA CITY FL	31730	00060	2022-09-28 17:15:00	EDT	1240		2022-09-30 08:49:15
USGS	02298492	LONG CREEK NEAR MYAKKA CITY FL	31733	00060	2022-09-28 18:30:00	EDT	1310		2022-09-30 09:10:34
USGS	02298495	MAPLE CREEK NEAR MYAKKA CITY FL	31739	00060	2022-10-03 17:45:00	EDT	19.3		2022-10-03 17:57:43
USGS	02298527	OGLEBY CK DNSTR FROM BOGGY CK NEAR MYAKKA CITY FL	31742	00060	2022-10-03 17:45:00	EDT	165		2022-10-03 18:01:54
USGS	02298530	COKER CREEK NEAR MYAKKA CITY FL	31745	00060	2022-10-03 18:00:00	EDT	201		2022-10-03 18:05:53
USGS	02298554	MYAKKA RIVER NEAR MYAKKA CITY FL	31748	00060	2022-10-03 18:15:00	EDT	1490		2022-10-03 18:20:54
USGS	02298608	MYAKKA RIVER AT MYAKKA CITY FL	31750	00060	2022-10-03 18:00:00	EDT	1070		2022-10-03 18:10:54
USGS	02298760	HOWARD CREEK NEAR SARASOTA FL	31754	00060	2022-10-03 18:00:00	EDT	247		2022-10-03 18:14:03
USGS	02298830	MYAKKA RIVER NEAR SR 72 NEAR SARASOTA, FL	31757	00060	2022-10-03 18:00:00	EDT	8740		2022-10-03 18:07:03
USGS	02298880	MYAKKA RIVER AT CONTROL NEAR LAUREL FL	31761	00060	2022-10-03 18:00:00	EDT	6610		2022-10-03 18:10:54
USGS	02299260	WARM MINERAL SPRINGS NEAR WOODMERE FL	254737	00060	2022-09-28 16:30:00	EDT	93.4		2022-09-30 09:38:15
USGS	02299410	BIG SLOUGH CANAL NEAR MYAKKA CITY FL	31770	00060	2022-10-03 18:00:00	EDT	1330		2022-10-03 18:11:54
USGS	02299450	BIG SLOUGH AT TROPICAIRE BLVD NEAR NORTH PORT FL	31774	00060	2022-10-03 18:00:00	EDT	1230		2022-10-03 18:15:54
USGS	02299472	BIG SLOUGH AT WEST PRICE BLVD NEAR NORTH PORT FL	31777	00060	2022-10-03 18:00:00	EDT	1510		2022-10-03 18:15:54
USGS	02299482	COCOPLUM WATERWAY AT NORTH PORT FL	31787	00060	2022-09-28 16:15:00	EDT	Eqp		2022-10-02 15:34:35
USGS	02299861	WALKER CREEK NEAR SARASOTA FL	31835	00060	2022-10-03 18:30:00	EDT	16.7		2022-10-03 18:32:53
USGS	02299950	MANATEE RIVER AT SR 64 NEAR MYAKKA HEAD, FL	31838	00060	2022-10-03 18:15:00	EDT	395		2022-10-03 18:30:54
USGS	02300017	GAMBLE CREEK AT COUNTY ROAD 675 NEAR PARRISH FL	31856	00060	2022-10-03 18:00:00	EDT	213		2022-10-03 18:16:15
USGS	02300018	GAMBLE CREEK NEAR PARRISH FL	31859	00060	2022-10-03 18:15:00	EDT	430		2022-10-03 18:19:55
USGS	02300033	BRADEN RIV AT LAKEWOOD RANCH NR LORRAINE FL	31874	00060	2022-10-03 18:15:00	EDT	136		2022-10-03 18:27:54
USGS	02300042	WARD LAKE NEAR BRADENTON FL	31879	00060	2022-10-03 18:00:00	EDT	430		2022-10-03 18:02:52
USGS	02300075	FROG CREEK AT BUFFALO ROAD NEAR RUBONIA FL	31881	00060	2022-10-03 18:15:00	EDT	51.8		2022-10-03 18:30:04
USGS	02300082	FROG CREEK NEAR RUBONIA FL	31885	00060	2022-10-03 18:00:00	EDT	19.3		2022-10-03 18:13:13
USGS	02300100	LITTLE MANATEE RIVER NEAR FT. LONESOME FL	31890	00060	2022-10-03 17:30:00	EDT	264		2022-10-03 17:39:56
USGS	02300210	SOUTH FORK LITTLE MANATEE RIVER NEAR PARRISH FL	31895	00060	2022-10-03 18:15:00	EDT	92.1		2022-10-03 18:19:55
USGS	02300300	SOUTH FORK LITTLE MANATEE RIVER NEAR WIMAUMA FL	31898	00060	2022-10-03 18:15:00	EDT	230		2022-10-03 18:19:46
USGS	02300500	LITTLE MANATEE RIVER AT US 301 NEAR WIMAUMA, FL	31902	00060	2022-10-03 18:00:00	EDT	1020		2022-10-03 18:09:54
USGS	02300700	BULLFROG CREEK NEAR WIMAUMA FL	31911	00060	2022-10-03 18:15:00	EDT	78.6		2022-10-03 18:27:54
USGS	02300882	NORTH PRONG ALAFIA RIVER NEAR NICHOLS FL	31919	00060	2022-10-03 18:00:00	EDT	379		2022-10-03 18:07:54
USGS	02301000	NORTH PRONG ALAFIA RIVER AT KEYSVILLE FL	31923	00060	2022-10-03 18:00:00	EDT	861		2022-10-03 18:11:54
USGS	02301150	SOUTH PRONG ALAFIA RIVER NEAR FT LONESOME FL	31928	00060	2022-10-03 18:00:00	EDT	395		2022-10-03 18:08:16
USGS	02301300	SOUTH PRONG ALAFIA RIVER NEAR LITHIA FL	31931	00060	2022-10-03 18:00:00	EDT	590		2022-10-03 18:03:45
USGS	02301500	ALAFIA RIVER AT LITHIA PINECREST RD AT LITHIA, FL	31936	00060	2022-10-03 18:00:00	EDT	2220		2022-10-03 18:17:03
USGS	02301738	ARCHIE CREEK AT 78TH STREET NEAR TAMPA FL	31978	00060	2022-10-03 18:00:00	EDT	8.61		2022-10-03 18:08:56
USGS	02301740	NORTH ARCHIE CREEK AT PROGRESS BLVD. NEAR TAMPA FL	31983	00060	2022-10-03 18:00:00	EDT	8.90		2022-10-03 18:09:54
USGS	02301745	DELANEY CREEK POPOFF CANAL NEAR TAMPA FL	31987	00060	2022-10-03 18:00:00	EDT	4.93		2022-10-03 18:09:54
USGS	02301750	DELANEY CREEK NEAR TAMPA FL	31988	00060	2022-10-03 18:00:00	EDT	37.5		2022-10-03 18:09:54
USGS	02301793	EAST LAKE OUTFALL AT E. CHELSEA ST. NEAR TAMPA FL	31994	00060	2022-10-03 18:00:00	EDT	9.40		2022-10-03 18:03:45
USGS	02301900	FOX BRANCH NEAR SOCRUM, FL	31996	00060	2022-10-03 17:45:00	EDT	42.0		2022-10-03 17:52:55
USGS	02301990	HILLSBOROUGH R AB CRYSTAL SPR NEAR ZEPHYRHILLS FL	31999	00060	2022-10-03 18:15:00	EDT	491		2022-10-03 18:20:54
USGS	02302010	HILLSBOROUGH R BL CRYSTAL SPR NEAR ZEPHYRHILLS FL	32006	00060	2022-10-03 18:15:00	EDT	469		2022-10-03 18:21:14
USGS	02302500	BLACKWATER CREEK NEAR KNIGHTS FL	32010	00060	2022-10-03 18:15:00	EDT	669		2022-10-03 18:30:54
USGS	02303000	HILLSBOROUGH RV AT STATE PARK NR ZEPHYRHILLS, FL	32015	00060	2022-10-03 18:00:00	EDT	1280		2022-10-03 18:10:54
USGS	02303205	BAKER CREEK AT MCINTOSH ROAD NEAR ANTIOCH FL	32022	00060	2022-10-03 17:30:00	EDT	Rat		2022-10-03 17:47:02
USGS	02303330	HILLSBOROUGH R AT MORRIS BR NEAR THONOTOSASSA FL	32025	00060	2022-10-03 18:15:00	EDT	1650		2022-10-03 18:30:04
USGS	02303348	TROUT CREEK AT WESLEY CHAPEL FL	32034	00060	2022-10-03 18:30:00	EDT	76.4		2022-10-03 18:32:53
USGS	02303350	TROUT CREEK NEAR SULPHUR SPRINGS FL	32035	00060	2022-10-03 18:15:00	EDT	92.9		2022-10-03 18:21:14
USGS	02303400	CYPRESS CREEK NEAR SAN ANTONIO FL	32040	00060	2022-10-03 18:30:00	EDT	64.4		2022-10-03 18:32:53
USGS	02303410	CYPRESS CREEK TRIBUTARY NR WESLEY CHAPEL FL	32047	00060	2022-10-03 18:30:00	EDT	17.5		2022-10-03 18:32:53
USGS	02303420	CYPRESS CREEK AT SR 54 AT WORTHINGTON GARDENS, FL	32048	00060	2022-10-03 18:00:00	EDT	189		2022-10-03 18:10:54
USGS	02303800	CYPRESS CREEK NEAR SULPHUR SPRINGS FL	32055	00060	2022-10-03 18:15:00	EDT	410		2022-10-03 18:21:14
USGS	02304000	HILLSBOROUGH R AT FOWLER AV NEAR TEMPLE TERRACE FL	229092	00060	2022-10-03 18:15:00	EDT	1880		2022-10-03 18:30:04
USGS	02304500	HILLSBOROUGH RIVER NEAR TAMPA FL	223787	00060	2022-10-03 18:30:00	EDT	488		2022-10-03 18:35:53
USGS	02304510	HILLSBOROUGH RIVER AT ROWLETT PK DR NEAR TAMPA FL	242620	00060	2022-10-03 18:15:00	EDT	8.08		2022-10-03 18:31:04
USGS	02305851	CURIOSITY CREEK AT 122ND AVE NEAR SULPHUR SPGS. FL	32098	00060	2022-10-03 18:00:00	EDT	3.25		2022-10-03 18:10:54
USGS	02306000	SULPHUR SPRINGS AT SULPHUR SPRINGS FL	32100	00060	2022-10-03 17:30:00	EDT	34.2		2022-10-03 17:44:54
USGS	02306500	SWEETWATER CREEK NEAR SULPHUR SPRINGS FL	32133	00060	2022-10-03 18:30:00	EDT	7.39		2022-10-03 18:32:53
USGS	02306647	SWEETWATER CREEK NEAR TAMPA FL	32137	00060	2022-10-03 18:00:00	EDT	36.0		2022-10-03 18:10:54
USGS	023066535	HENRY STREET CANAL AT BENJAMIN ROAD NEAR TAMPA FL	233981	00060	2022-10-03 18:00:00	EDT	Rat		2022-10-03 18:11:02
USGS	02306774	ROCKY CREEK AT ST HWY 587 AT CITRUS PARK FL	32146	00060	2022-10-03 18:00:00	EDT	36.8		2022-10-03 18:10:54
USGS	02306950	BRUSHY CREEK NEAR CITRUS PARK FL	32155	00060	2022-10-03 18:00:00	EDT	36.3		2022-10-03 18:10:54
USGS	02307000	ROCKY CREEK NEAR SULPHUR SPRINGS FL	32156	00060	2022-10-03 18:30:00	EDT	132		2022-10-03 18:32:53
USGS	02307200	BROOKER CREEK AT VAN DYKE RD NEAR CITRUS PARK FL	32164	00060	2022-10-03 18:00:00	EDT	13.8		2022-10-03 18:13:56
USGS	02307323	BROOKER CREEK NEAR LAKE FERN FL	32167	00060	2022-10-03 18:00:00	EDT	31.0		2022-10-03 18:07:54
USGS	02307359	BROOKER CREEK NEAR TARPON SPRINGS FL	32171	00060	2022-10-03 18:00:00	EDT	74.8		2022-10-03 18:05:53
USGS	02307445	SOUTH BRANCH BROOKER CREEK NEAR OLDSMAR FL	32177	00060	2022-10-03 18:00:00	EDT	10.8		2022-10-03 18:16:54
USGS	02307498	LAKE TARPON CANAL AT S-551, NEAR OLDSMAR FL	166496	00060	2022-10-03 17:45:00	EDT	0.00		2022-10-03 17:58:03
USGS	02307668	ALLIGATOR CREEK BELOW BELCHER RD AT CLEARWATER FL	32188	00060	2022-10-03 18:30:00	EDT	3.92		2022-10-03 18:32:53
USGS	02307674	ALLIGATOR CREEK AT KAPOK PARK AT CLEARWATER FL	32194	00060	2022-10-03 18:00:00	EDT	11.1		2022-10-03 18:07:54
USGS	02307780	LONG BRANCH NEAR PINELLAS PARK FL	32197	00060	2022-10-03 18:15:00	EDT	1.04		2022-10-03 18:31:55
USGS	02308950	ST JOE CREEK AT 62ND ST NR PINELLAS PARK FL	232492	00060	2022-10-03 18:00:00	EDT	11.5		2022-10-03 18:12:03
USGS	02309200	RATTLESNAKE CREEK AT BELLEAIR FL	178352	00060	2022-10-03 18:30:00	EDT	1.26		2022-10-03 18:34:55
USGS	02309415	CURLEW CREEK AT EVANS ROAD NEAR DUNEDIN FL	32225	00060	2022-10-03 18:15:00	EDT	0.62		2022-10-03 18:32:53
USGS	02309421	CURLEW CREEK AT BELCHER ROAD NEAR OZONA FL	32229	00060	2022-10-03 18:00:00	EDT	8.82		2022-10-03 18:08:56
USGS	02309425	CURLEW CREEK AT COUNTY ROAD 1 NEAR OZONA FL	32232	00060	2022-10-03 18:00:00	EDT	18.6		2022-10-03 18:09:54
USGS	02309447	BEE BRANCH NEAR PALM HARBOR FL	227144	00060	2022-10-03 18:15:00	EDT	1.79		2022-10-03 18:19:04
USGS	02309740	ANCLOTE RIVER NEAR ODESSA FL	32237	00060	2022-10-03 18:00:00	EDT	152		2022-10-03 18:09:54
USGS	02309848	SOUTH BRANCH ANCLOTE RIVER NEAR ODESSA FL	32238	00060	2022-10-03 17:30:00	EDT	47.2		2022-10-03 17:46:44
USGS	02310000	ANCLOTE RIVER AT LITTLE RD NEAR ELFERS, FL	210789	00060	2022-10-03 17:30:00	EDT	257		2022-10-03 17:41:04
USGS	02310280	PITHLACHASCOTEE RIVER NEAR FIVAY JUNCTION FL	32247	00060	2022-10-03 18:15:00	EDT	14.9		2022-10-03 18:28:54
USGS	02310286	FIVEMILE CR BL SUNCOAST PKWY NR FIVAY JUNCTION FL	32253	00060	2022-10-03 18:00:00	EDT	10.6		2022-10-03 18:11:54
USGS	02310288	PITHLACHASCOTEE R BL SUNCOAST PKWY NR FIVAY JCT FL	32256	00060	2022-10-03 18:00:00	EDT	29.9		2022-10-03 18:09:54
USGS	02310300	PITHLACHASCOTEE RIVER NEAR NEW PORT RICHEY FL	32258	00060	2022-10-03 18:15:00	EDT	68.1		2022-10-03 18:21:53
USGS	02310308	PITHLACHASCOTEE R AT MAIN ST AT NEW PORT RICHEY FL	169533	00060	2022-10-03 18:15:00	EDT	-262		2022-10-03 18:26:55
USGS	02310356	BEAR CREEK AT SR 52 NR BAYONET POINT FL	254330	00060	2022-10-03 18:00:00	EDT	33.8		2022-10-03 18:12:03
USGS	02310525	WEEKI WACHEE RIVER NEAR BROOKSVILLE FL	32277	00060	2022-10-03 18:15:00	EDT	204		2022-10-03 18:22:53
USGS	02310650	CHASSAHOWITZKA RIVER NEAR HOMOSASSA FL	169535	00060	2022-10-03 18:00:00	EDT	95.3		2022-10-03 18:08:56
USGS	02310663	CHASSAHOWITZKA RIVER NEAR CHASSAHOWITZKA FL	169536	00060	2022-10-03 18:15:00	EDT	576		2022-10-03 18:27:03
USGS	02310675	HIDDEN RIVER NEAR HOMOSASSA FL	32327	00060	2022-10-03 17:30:00	EDT	12.8		2022-10-03 17:38:16
USGS	02310678	HOMOSASSA SPRINGS AT HOMOSASSA SPRINGS FL	171099	00060	2022-10-03 17:30:00	EDT	99.1		2022-10-03 17:46:02
USGS	02310688	SE FORK HOMOSASSA SPRING AT HOMOSASSA SPRINGS FL	32349	00060	2022-10-03 17:30:00	EDT	73.4		2022-10-03 17:41:03
USGS	02310689	HALLS RIVER AT HOMOSASSA SPRINGS FL	32356	00060	2022-10-03 18:15:00	EDT	267		2022-10-03 18:27:54
USGS	02310700	HOMOSASSA R AT HOMOSASSA FL	32377	00060	2022-10-03 18:15:00	EDT	1020		2022-10-03 18:26:55
USGS	02310740	SARAGASSA CANAL AT CRYSTAL RIVER FL	213259	00060	2022-10-03 17:15:00	EDT	-382		2022-10-03 17:25:03
USGS	02310743	HUNTER SPR RUN AT BEACH LANE AT CRYSTAL RIVER FL	231608	00060	2022-10-03 17:30:00	EDT	170		2022-10-03 17:41:03
USGS	02310750	CRYSTAL RIVER NEAR CRYSTAL RIVER FL	274339	00060	2022-10-03 18:00:00	EDT	1300		2022-10-03 18:10:02
USGS	02310947	WITHLACOOCHEE RIVER NEAR CUMPRESSCO, FL	32434	00060	2022-10-03 17:45:00	EDT	1120		2022-10-03 17:57:03
USGS	02311000	WITHLACOOCHEE-HILLSBOROUGH OVFLO NEAR RICHLAND, FL	32437	00060	2022-10-03 17:45:00	EDT	324		2022-10-03 17:57:03
USGS	02311500	WITHLACOOCHEE RIVER NEAR DADE CITY, FL	32441	00060	2022-10-03 17:45:00	EDT	1040		2022-10-03 17:50:03
USGS	02312000	WITHLACOOCHEE RIVER AT US 301 AT TRILBY, FL	32444	00060	2022-10-03 18:30:00	EDT	1110		2022-10-03 18:34:02
USGS	02312180	LITTLE WITHLACOOCHEE RIVER NEAR TARRYTOWN, FL	32447	00060	2022-10-03 18:15:00	EDT	376		2022-10-03 18:22:03
USGS	02312200	LITTLE WITHLACOOCHEE RIVER AT RERDELL, FL	32451	00060	2022-10-03 17:45:00	EDT	398		2022-10-03 17:52:55
USGS	02312300	WITHLACOOCHEE RIVER AT RITAL FL	32456	00060	2022-10-03 18:30:00	EDT	1090		2022-10-03 18:34:02
USGS	02312500	WITHLACOOCHEE RIVER AT CROOM, FL	32457	00060	2022-10-03 18:30:00	EDT	1390		2022-10-03 18:36:03
USGS	02312558	WITHLACOOCHEE RIVER AT NOBLETON, FL	32463	00060	2022-10-03 18:30:00	EDT	1340		2022-10-03 18:34:02
USGS	02312598	WITHLACOOCHEE RIVER NR PINEOLA, FL	32464	00060	2022-10-03 17:45:00	EDT	951		2022-10-03 17:58:03
USGS	02312600	WITHLACOOCHEE RIVER NEAR FLORAL CITY, FL	32468	00060	2022-10-03 18:15:00	EDT	627		2022-10-03 18:23:12
USGS	02312640	JUMPER CREEK CANAL NEAR BUSHNELL, FL	32472	00060	2022-10-03 17:30:00	EDT	18.9		2022-10-03 17:41:43
USGS	02312645	JUMPER CREEK CANAL NEAR WAHOO, FL	32474	00060	2022-10-03 17:30:00	EDT	33.2		2022-10-03 17:37:53
USGS	02312667	SHADY BROOK NEAR SUMTERVILLE, FL	32477	00060	2022-10-03 17:45:00	EDT	88.9		2022-10-03 17:56:54
USGS	02312675	LITTLE JONES CREEK NEAR RUTLAND, FL.	32482	00060	2022-10-03 18:00:00	EDT	71.8		2022-10-03 18:06:54
USGS	02312700	OUTLET RIVER AT PANACOOCHEE RETREATS, FL	169541	00060	2022-10-03 17:45:00	EDT	216		2022-10-03 17:57:43
USGS	02312720	WITHLACOOCHEE RIVER AT WYSONG DAM, AT CARLSON, FL	32493	00060	2022-10-03 17:45:00	EDT	1180		2022-10-03 17:47:44
USGS	02312722	WITHLACOOCHEE RIVER NR RUTLAND, FL	32497	00060	2022-10-03 18:30:00	EDT	1550		2022-10-03 18:33:44
USGS	02312762	WITHLACOOCHEE RIVER NEAR INVERNESS, FL	32501	00060	2022-10-03 17:30:00	EDT	1440		2022-10-03 17:38:43
USGS	02312764	GUM SPRINGS NEAR HOLDER, FL	32506	00060	2022-10-03 18:15:00	EDT	109		2022-10-03 18:23:12
USGS	02313000	WITHLACOOCHEE RIVER AT SR 200 NEAR HOLDER, FL	32509	00060	2022-10-03 17:45:00	EDT	1550		2022-10-03 17:54:45
USGS	02313098	RAINBOW RIVER NEAR DUNNELLON, FL	165836	00060	2022-10-03 18:15:00	EDT	636		2022-10-03 18:22:53
USGS	02313100	RAINBOW RIVER AT DUNNELLON, FL	32522	00060	2022-10-03 17:45:00	EDT	690		2022-10-03 17:54:54
USGS	02313200	WITHLACOOCHEE RIVER AT US 41 AT DUNNELLON, FL	245818	00060	2022-10-03 17:45:00	EDT	2160		2022-10-03 17:54:54
USGS	02313230	WITHLACOOCHEE R AT INGLIS DAM NEAR DUNNELLON, FL	171643	00060	2022-10-03 17:45:00	EDT	524		2022-10-03 17:59:54
USGS	02313250	WITHLACOOCHEE R BYPASS CHANNEL NR INGLIS FLA	32541	00060	2022-10-03 17:45:00	EDT	1390		2022-10-03 18:00:53
USGS	02313700	WACCASASSA RIVER NR GULF HAMMOCK, FLA.	32559	00060	2022-10-03 18:00:00	EDT	-304		2022-10-03 18:14:03
USGS	02315500	SUWANNEE RIVER AT WHITE SPRINGS, FLA.	32571	00060	2022-10-03 17:30:00	EDT	885		2022-10-03 17:38:43
USGS	02315550	SUWANNEE RIVER AT SUWANNEE SPRINGS FLA	32577	00060	2022-10-03 18:15:00	EDT	957		2022-10-03 18:32:03
USGS	02317620	ALAPAHA RIVER NEAR JENNINGS FLA	32592	00060	2022-10-03 18:00:00	EDT	293		2022-10-03 18:17:54
USGS	02319000	WITHLACOOCHEE RIVER NEAR PINETTA, FLA.	32595	00060	2022-10-03 18:30:00	EDT	278		2022-10-03 18:34:02
USGS	02319302	MADISON BLUE SPRING NR BLUE SPRINGS, FL	170539	00060	2022-10-03 13:45:00	EDT	152		2022-10-03 14:36:42
USGS	02319394	WITHLACOOCHEE RIVER NR LEE, FLA	169544	00060	2022-10-03 18:00:00	EDT	752		2022-10-03 18:16:54
USGS	02319500	SUWANNEE RIVER AT ELLAVILLE, FLA	32623	00060	2022-10-03 18:00:00	EDT	3700		2022-10-03 18:03:45
USGS	02319800	SUWANNEE RIVER AT DOWLING PARK, FLORIDA	32637	00060	2022-10-03 18:00:00	EDT	4250		2022-10-03 18:04:02
USGS	02319950	BLUE SPRINGS NEAR DELL,FL	224524	00060	2022-10-03 17:45:00	EDT	108		2022-10-03 17:54:54
USGS	02320000	SUWANNEE RIVER AT LURAVILLE, FLA.	32648	00060	2022-10-03 18:00:00	EDT	4660		2022-10-03 18:16:54
USGS	02320500	SUWANNEE RIVER AT BRANFORD, FLA.	32660	00060	2022-10-03 18:00:00	EDT	5780		2022-10-03 18:04:53
USGS	02320700	SANTA FE RIVER NEAR GRAHAM, FLA.	32663	00060	2022-10-03 18:00:00	EDT	54.8		2022-10-03 18:11:54
USGS	02321000	NEW RIVER NR LAKE BUTLER FLA	32667	00060	2022-10-03 17:45:00	EDT	45.3		2022-10-03 17:47:55
USGS	02321500	SANTA FE RIVER AT WORTHINGTON SPRINGS, FLA.	32671	00060	2022-10-03 18:15:00	EDT	310		2022-10-03 18:17:54
USGS	02321898	SANTA FE RIVER AT O'LENO STATE PARK FLA	32679	00060	2022-10-03 18:15:00	EDT	458		2022-10-03 18:26:55
USGS	02321958	SANTA FE RIVER AT RIVER RISE NR HIGH SPRINGS, FL	32684	00060	2022-10-03 18:00:00	EDT	703		2022-10-03 18:16:54
USGS	02321975	SANTA FE RIVER AT US HWY 441 NEAR HIGH SPRINGS,FL.	259017	00060	2022-10-03 17:45:00	EDT	865		2022-10-03 17:53:03
USGS	02322500	SANTA FE RIVER NEAR FORT WHITE, FLA.	32685	00060	2022-10-03 17:45:00	EDT	1650		2022-10-03 18:11:54
USGS	02322688	BLUE HOLE SPRING NR HILDRETH, FL	229569	00060	2022-10-03 17:45:00	EDT	73.9		2022-10-03 17:54:45
USGS	02322700	ICHETUCKNEE R @ HWY27 NR HILDRETH, FL	32705	00060	2022-10-03 17:45:00	EDT	357		2022-10-03 17:56:03
